m:QueryId	m:ename	m:edomain	m:Url	Score	m:jname	m:Label	m:Comment	m:DocId	Tag	Unnamed: 10	Unnamed: 11	Unnamed: 12	Unnamed: 13	Unnamed: 14	Unnamed: 15	Unnamed: 16	Unnamed: 17	Unnamed: 18	Unnamed: 19
1000261081394	Waddow Hall	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/0a/ab/a1/40/buffet.jpg	3483273	nadia			618											
1000261081394	Waddow Hall	"Hotel,"	http://www.bing.com/th?id=A%2bhyvAMtXE2cXSQ480x360&pid=Local	3327465	nadia			619											
1000261081394	Waddow Hall	"Hotel,"	https://media-cdn.tripadvisor.com/media/photo-o/0a/3f/6d/bc/waddow-hall.jpg	3087370	nadia			620											
1000261081394	Waddow Hall	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-o/0a/ab/a1/40/buffet.jpg	2910900	nadia	8		621											
1000261081394	Waddow Hall	"Hotel,"	https://media-cdn.tripadvisor.com/media/photo-o/0a/ab/a1/40/buffet.jpg	2910900	nadia			622											
1000261081394	Waddow Hall	"Hotel,"	https://bstatic.com/images/hotel/840x460/140/140947875.jpg	2895210	nadia			623											
1000261081394	Waddow Hall	"Hotel,"	http://www.bing.com/th?id=AGvwmILmzR0BVaA480x360&pid=Local	2724329	nadia			624											
1000261081394	Waddow Hall	"Hotel,"	https://media-cdn.tripadvisor.com/media/photo-o/0a/3f/6d/19/waddow-hall.jpg	2666498	nadia			625											
1000261081394	Waddow Hall	"Hotel,"	http://www.bing.com/th?id=AabACOoxr6RGSfg480x360&pid=Local	2592621	nadia			626	garden										
1000261081394	Waddow Hall	"Hotel,"	https://bstatic.com/images/hotel/840x460/645/64553081.jpg	2547458	nadia			627	mountain										
1000261081394	Waddow Hall	"Hotel,"	https://bstatic.com/images/hotel/840x460/637/63783246.jpg	2504775	nadia			628	room										
1000261081394	Waddow Hall	"Hotel,"	http://www.bing.com/th?id=AFPRQ0SS%2bpl59tg480x360&pid=Local	2472113	nadia	10		629											
1000261090200	Dam Head Barn	"Hotel,"	https://static.laterooms.com/hotelphotos/laterooms/288437/gallery/dam-head-barn-studio-and-cottages-nelson-140220172149273526-19.jpg	9795728	nadia			630											
1000261090200	Dam Head Barn	"Hotel,"	https://static.laterooms.com/hotelphotos/laterooms/288437/gallery/dam-head-barn-studio-and-cottages-nelson-140220172149225788-3.jpg	9733072	nadia			631	garden										
1000261090200	Dam Head Barn	"Hotel,"	"https://c.yell.com/t_galleryFit,f_auto/5d953051-4f6b-4d43-8e12-7bda29945666_image_jpeg.jpg"	9687357	nadia	4		632	exterior										
1000261090200	Dam Head Barn	"Hotel,"	https://static.laterooms.com/hotelphotos/laterooms/288437/gallery/dam-head-barn-studio-and-cottages-nelson-140220172149259954-15.jpg	9419628	nadia			633	room										
1000261090200	Dam Head Barn	"Hotel,"	"https://c.yell.com/t_galleryFit,f_auto/b1c1f630-cd0a-43da-a628-58efecd738a0_image_jpeg.jpg"	9354943	nadia			634											
1000261090200	Dam Head Barn	"Hotel,"	"https://c.yell.com/t_bigSquare,f_auto/b1c1f630-cd0a-43da-a628-58efecd738a0_image_jpeg.jpg"	9170894	nadia			635											
1000261090200	Dam Head Barn	"Hotel,"	http://www.eqwoman.com/wordpress/wp-content/uploads/2018/08/home-page-slider-Melo1.jpg	8532835	nadia			636											
1000261090200	Dam Head Barn	"Hotel,"	"https://c.yell.com/t_bigSquare,f_auto/5d953051-4f6b-4d43-8e12-7bda29945666_image_jpeg.jpg"	8516542	nadia			637	exterior										
1000261090200	Dam Head Barn	"Hotel,"	http://www.eqwoman.com/wordpress/wp-content/uploads/2018/08/home-page-slider-2moira.jpg	8081043	nadia		Not reachable	638											
1000261090200	Dam Head Barn	"Hotel,"	http://www.eqwoman.com/wordpress/wp-content/uploads/2018/08/home-page-slider-4.jpg	8067813	nadia			639											
1000261090200	Dam Head Barn	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-o/05/9e/d4/ea/dam-head-accommodation.jpg	7512812	nadia			640	room										
1000261090200	Dam Head Barn	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/05/9e/d4/ea/dam-head-accommodation.jpg	7366614	nadia	2		641	room										
1000261090200	Dam Head Barn	"Hotel,"	"https://c.yell.com/t_galleryFit,f_auto/9d4f6d46-171a-48c4-9b4c-bc6e1a76a98f_image_jpeg.jpg"	7336309	nadia	3		642											
1000261090200	Dam Head Barn	"Hotel,"	https://static.laterooms.com/hotelphotos/laterooms/288437/gallery/dam-head-barn-studio-and-cottages-nelson-140220172149279299-22.jpg	7320911	nadia	10		643	room										
1000261090200	Dam Head Barn	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/05/9e/d4/7e/dam-head-accommodation.jpg	7315285	nadia	5		644											
1000261090200	Dam Head Barn	"Hotel,"	https://static.laterooms.com/hotelphotos/laterooms/288437/gallery/dam-head-barn-studio-and-cottages-nelson-140220172149262762-16.jpg	7182666	nadia			645	room										
1000261090200	Dam Head Barn	"Hotel,"	"https://c.yell.com/t_bigSquare,f_auto/64a80e8f-afad-42d1-a491-720f4f509d5e_image_jpeg.jpg"	7069802	nadia			646	room										
1000261090200	Dam Head Barn	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-o/05/9e/d3/00/dam-head-accommodation.jpg	7069062	nadia			647											
1000261090200	Dam Head Barn	"Hotel,"	http://www.eqwoman.com/wordpress/wp-content/uploads/2018/08/home-page-slider-3moira-250.jpg	6931862	nadia			648											
1000261090200	Dam Head Barn	"Hotel,"	"https://c.yell.com/t_galleryFit,f_auto/3814ef36-65c3-4b3b-aef5-7b3dab2baa47_image_jpeg.jpg"	6669743	nadia	8		649	room										
1000261090200	Dam Head Barn	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-o/05/9e/d4/a9/dam-head-accommodation.jpg	6656188	nadia			650											
1000261090200	Dam Head Barn	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/05/9e/d3/00/dam-head-accommodation.jpg	6642210	nadia	1		651											
1000261090200	Dam Head Barn	"Hotel,"	"https://c.yell.com/t_bigSquare,f_auto/9703f8b8-4be2-4da4-8138-9b87d252bb38_image_jpeg.jpg"	6521009	nadia			652	garden										
1000261090200	Dam Head Barn	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-o/05/9e/d4/7e/dam-head-accommodation.jpg	6437023	nadia			653											
1000261090200	Dam Head Barn	"Hotel,"	"https://c.yell.com/t_bigSquare,f_auto/3814ef36-65c3-4b3b-aef5-7b3dab2baa47_image_jpeg.jpg"	6248488	nadia			654	room										
1000261090200	Dam Head Barn	"Hotel,"	"https://c.yell.com/t_galleryFit,f_auto/9703f8b8-4be2-4da4-8138-9b87d252bb38_image_jpeg.jpg"	6194498	nadia	6		655	garden										
1000261090200	Dam Head Barn	"Hotel,"	https://static.laterooms.com/hotelphotos/laterooms/288437/gallery/dam-head-barn-studio-and-cottages-nelson-140220172149278050-21.jpg	3016347	nadia			656											
1000261090200	Dam Head Barn	"Hotel,"	https://static.laterooms.com/hotelphotos/laterooms/288437/gallery/dam-head-barn-studio-and-cottages-nelson-140220172149281171-23.jpg	2962515	nadia			657	room										
1000261090200	Dam Head Barn	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/05/9e/d4/a9/dam-head-accommodation.jpg	2938889	nadia	7		658											
1000261090200	Dam Head Barn	"Hotel,"	https://static.laterooms.com/hotelphotos/laterooms/288437/gallery/dam-head-barn-studio-and-cottages-nelson-140220172149244197-9.jpg	2937224	nadia	9		659	exterior										
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://www.bing.com/th?id=AVfs%2fUnIiBNx4RA480x360&pid=Local	9613488	nadia	4		660	exterior										
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://bstatic.com/images/hotel/org/137/137812942.jpg	9266647	nadia	2		661	garden										
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	https://bstatic.com/images/hotel/840x460/137/137813558.jpg	9117403	nadia	1		662	garden										
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://bstatic.com/images/hotel/org/936/93676583.jpg	9103212	nadia			663	garden										
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://www.bing.com/th?id=ARHeZosnoQPuF1Q480x360&pid=Local	9045699	nadia	10		664	garden										
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	https://bstatic.com/images/hotel/840x460/137/137750074.jpg	7418261	nadia			665											
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://bstatic.com/images/hotel/org/936/93676588.jpg	7330741	nadia			666											
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://bstatic.com/images/hotel/org/936/93676593.jpg	7328104	nadia			667											
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	https://bstatic.com/images/hotel/840x460/137/137749783.jpg	7256733	nadia			668											
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	https://bstatic.com/images/hotel/840x460/137/137751746.jpg	7194432	nadia			669											
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://bstatic.com/images/hotel/org/936/93676586.jpg	7129807	nadia			670											
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://bstatic.com/images/hotel/org/137/137753063.jpg	7080836	nadia	6		671	room										
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://bstatic.com/images/hotel/org/137/137812169.jpg	7041738	nadia	7		672	room										
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://bstatic.com/images/hotel/org/137/137751746.jpg	7041475	nadia	5		673	room										
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://bstatic.com/images/hotel/org/137/137813083.jpg	7017999	nadia	8		674	room										
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://bstatic.com/images/hotel/org/936/93676584.jpg	6996639	nadia			675	room										
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://bstatic.com/images/hotel/org/936/93676589.jpg	6987825	nadia			676	room										
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://bstatic.com/images/hotel/org/936/93676591.jpg	6947069	nadia			677	room										
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://bstatic.com/images/hotel/org/936/93676594.jpg	6941302	nadia			678	garden										
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://bstatic.com/images/hotel/org/137/137749783.jpg	6700942	nadia	3		679											
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://bstatic.com/images/hotel/org/936/93676590.jpg	6668917	nadia			680											
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://www.bing.com/th?id=AXVWk04NnpP4LdQ480x360&pid=Local	6428416	nadia			681	garden										
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://www.bing.com/th?id=AOvAS8yJeD5HCCw480x360&pid=Local	2647311	nadia			682											
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://www.bing.com/th?id=ApLHzmDo7F9aYlQ480x360&pid=Local	2647311	nadia			683											
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	https://bstatic.com/images/hotel/840x460/137/137750424.jpg	2276997	nadia	9		684											
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-o/10/98/e9/af/posing-before-swooping.jpg	1934170	nadia			685	garden										
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-o/10/97/2c/9f/walkers-father-and-son.jpg	1928396	nadia			686	room										
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-o/10/97/2d/36/and-this-is-how-far-craig.jpg	1876198	nadia			687											
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/10/97/2c/9f/walkers-father-and-son.jpg	1796546	nadia			688	room										
1000261105259	Cobden Farm Bed And Breakfast	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/10/98/e9/af/posing-before-swooping.jpg	1542836	nadia			689	garden										
1001197156747	The Highfield	"Hotel,Attraction,"	https://static.laterooms.com/hotelphotos/laterooms/242300/gallery/the-highfield-hotel-bradford_130820121645462388.jpg	9858041	nadia			690	exterior										
1001197156747	The Highfield	"Hotel,Attraction,"	https://s3-media2.fl.yelpcdn.com/bphoto/krA9BwYScFXrOg45jOJBtg/o.jpg	9658429	nadia			691											
1001197156747	The Highfield	"Hotel,Attraction,"	http://media-cdn.tripadvisor.com/media/photo-o/01/9b/4d/67/the-highfield.jpg	9648536	nadia	1		692	exterior										
1001197156747	The Highfield	"Hotel,Attraction,"	https://static.laterooms.com/hotelphotos/laterooms/242300/gallery/the-highfield-hotel-bradford_130820121536483473.jpg	9560089	nadia			693	garden										
1001197156747	The Highfield	"Hotel,Attraction,"	https://static.laterooms.com/hotelphotos/laterooms/242300/gallery/the-highfield-hotel-bradford_080520131154376123.jpg	9417220	nadia			694	conferenceroom										
1001197156747	The Highfield	"Hotel,Attraction,"	https://static.laterooms.com/hotelphotos/laterooms/242300/gallery/the-highfield-hotel-bradford_040920121400040857.jpg	9372622	nadia			695	pool										
1001197156747	The Highfield	"Hotel,Attraction,"	https://static.laterooms.com/hotelphotos/laterooms/242300/gallery/the-highfield-hotel-bradford_060920121257420965.jpg	9372622	nadia			696	pool										
1001197156747	The Highfield	"Hotel,Attraction,"	https://static.laterooms.com/hotelphotos/laterooms/242300/gallery/the-highfield-hotel-bradford_060920111322580326.jpg	9358198	nadia			697											
1001197156747	The Highfield	"Hotel,Attraction,"	https://static.laterooms.com/hotelphotos/laterooms/242300/gallery/the-highfield-hotel-bradford_060920111320516799.jpg	9329894	nadia			698											
1001197156747	The Highfield	"Hotel,Attraction,"	http://media-cdn.tripadvisor.com/media/photo-s/01/9b/4d/67/the-highfield.jpg	9322036	nadia			699	exterior										
1001197156747	The Highfield	"Hotel,Attraction,"	https://static.laterooms.com/hotelphotos/laterooms/242300/gallery/the-highfield-hotel-bradford_130820121632298177.jpg	9190065	nadia			700											
1001197156747	The Highfield	"Hotel,Attraction,"	https://static.laterooms.com/hotelphotos/laterooms/242300/gallery/the-highfield-hotel-bradford_050920111548048050.jpg	8965111	nadia			701	room										
1001197156747	The Highfield	"Hotel,Attraction,"	https://static.laterooms.com/hotelphotos/laterooms/242300/gallery/the-highfield-hotel-bradford_060920111318047546.jpg	8960484	nadia			702	room										
1001197156747	The Highfield	"Hotel,Attraction,"	https://bstatic.com/images/hotel/840x460/195/195626791.jpg	8887823	nadia	2		703											
1001197156747	The Highfield	"Hotel,Attraction,"	https://static.laterooms.com/hotelphotos/laterooms/242300/gallery/the-highfield-hotel-bradford_130820121636349051.jpg	8844901	nadia			704	conferenceroom										
1001197156747	The Highfield	"Hotel,Attraction,"	https://static.laterooms.com/hotelphotos/laterooms/242300/gallery/the-highfield-hotel-bradford_060920111322194989.jpg	8820418	nadia	9		705	conferenceroom										
1001197156747	The Highfield	"Hotel,Attraction,"	http://microsoft.localdataimages.com/800_WM/2320/23205513.jpg	7781287	nadia			706	exterior										
1001197156747	The Highfield	"Hotel,Attraction,"	https://c.yell.com/t_p_orig/9d1a335f-074c-44f6-b10c-2a3868b86dd6_image_jpeg.jpg	7732186	nadia	4		707	exterior										
1001197156747	The Highfield	"Hotel,Attraction,"	"https://c.yell.com/t_bigSquare,f_auto/9d1a335f-074c-44f6-b10c-2a3868b86dd6_image_jpeg.jpg"	7712191	nadia			708	exterior										
1001197156747	The Highfield	"Hotel,Attraction,"	https://bstatic.com/images/hotel/840x460/177/177663512.jpg	7605045	nadia			709											
1001197156747	The Highfield	"Hotel,Attraction,"	https://bstatic.com/images/hotel/840x460/134/134586279.jpg	7589519	nadia	6		710											
1001197156747	The Highfield	"Hotel,Attraction,"	https://static.laterooms.com/hotelphotos/laterooms/242300/gallery/the-highfield-hotel-bradford_030920111549538488.jpg	7496874	nadia			711	exterior										
1001197156747	The Highfield	"Hotel,Attraction,"	https://s3-media1.fl.yelpcdn.com/bphoto/omSPXuzn2IpggTGWGAuzTw/o.jpg	7449741	nadia			712	room										
1001197156747	The Highfield	"Hotel,Attraction,"	https://s3-media3.fl.yelpcdn.com/bphoto/24JYXYBIEd7cnhrptmpZ_A/o.jpg	7449741	nadia	3		713	room										
1001197156747	The Highfield	"Hotel,Attraction,"	"https://c.yell.com/t_bigSquare,f_auto/6dfc6e18-3cbd-460c-80d0-957022e532a6_image_jpeg.jpg"	7383273	nadia			714	exterior										
1001197156747	The Highfield	"Hotel,Attraction,"	http://media-cdn.tripadvisor.com/media/photo-o/02/1c/a8/5a/the-highfield-exterior.jpg	7354967	nadia	5		715											
1001197156747	The Highfield	"Hotel,Attraction,"	http://bstatic.com/images/hotel/org/134/134586279.jpg	7335096	nadia	7		716											
1001197156747	The Highfield	"Hotel,Attraction,"	http://media-cdn.tripadvisor.com/media/photo-s/14/27/cc/10/public-bar.jpg	7306951	nadia	10		717	gym										
1001197156747	The Highfield	"Hotel,Attraction,"	http://bstatic.com/images/hotel/org/134/134586277.jpg	7180452	nadia			718											
1001197156747	The Highfield	"Hotel,Attraction,"	https://static.laterooms.com/hotelphotos/laterooms/242300/gallery/the-highfield-hotel-bradford_040920121358173351.jpg	7178673	nadia	8		719											
1001197779408	The Alhambra Theatre	"Hotel,"	https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Alhambra%2C_Bradford.jpg/800px-Alhambra%2C_Bradford.jpg	9989469	nadia			720											
1001197779408	The Alhambra Theatre	"Hotel,"	https://c.yell.com/t_p_orig/5d831df8-0398-448b-a985-9dfb3c5a9522_image_jpeg.jpg	9739423	nadia			721											
1001197779408	The Alhambra Theatre	"Hotel,"	https://upload.wikimedia.org/wikipedia/commons/d/df/Alhambra%2C_Bradford.jpg	9650945	nadia	1		722											
1001197779408	The Alhambra Theatre	"Hotel,"	"https://c.yell.com/t_bigSquare,f_auto/a7228f8f-fc47-4cf8-9d52-72e2e59033ab_image_jpeg.jpg"	9398926	nadia			723											
1001197779408	The Alhambra Theatre	"Hotel,"	http://www.bing.com/th?id=AKKXfXBVRDblnpQ480x360&pid=Local	9005113	nadia	6		724											
1001197779408	The Alhambra Theatre	"Hotel,"	"https://c.yell.com/t_bigSquare,f_auto/4d7b7356-4a1c-4a5c-a29f-8aa1ae07e07e_image_jpeg.jpg"	7678107	nadia			725											
1001197779408	The Alhambra Theatre	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/12/16/17/7d/photo0jpg.jpg	7467031	nadia	3		726											
1001197779408	The Alhambra Theatre	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-o/17/00/fb/e0/20190329-185616-largejpg.jpg	7453088	nadia			727											
1001197779408	The Alhambra Theatre	"Hotel,"	http://www.bing.com/th?id=AwaI91VYgDnKIIQ480x360&pid=Local	7156930	nadia			728											
1001197779408	The Alhambra Theatre	"Hotel,"	http://www.bing.com/th?id=ArbBVbx8O2benTg480x360&pid=Local	7130973	nadia	2		729											
1001197779408	The Alhambra Theatre	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-o/14/85/32/fd/photo0jpg.jpg	7091807	nadia			730											
1001197779408	The Alhambra Theatre	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/11/f8/bf/b4/the-alhambra-from-the.jpg	7089819	nadia			731											
1001197779408	The Alhambra Theatre	"Hotel,"	"https://c.yell.com/t_bigSquare,f_auto/5be7db37-8a25-4471-bdb9-f7177cd24027_image_jpeg.jpg"	7082162	nadia			732											
1001197779408	The Alhambra Theatre	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-o/15/29/2c/5e/the-facade.jpg	7066065	nadia			733											
1001197779408	The Alhambra Theatre	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/15/29/2c/5e/the-facade.jpg	7028046	nadia			734											
1001197779408	The Alhambra Theatre	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/12/8f/5c/16/photo3jpg.jpg	7002278	nadia			735											
1001197779408	The Alhambra Theatre	"Hotel,"	http://microsoft.localdataimages.com/800_WM/2343/23437006.jpg	6859585	nadia			736											
1001197779408	The Alhambra Theatre	"Hotel,"	https://c.yell.com/t_p_orig/5be7db37-8a25-4471-bdb9-f7177cd24027_image_jpeg.jpg	6829552	nadia	4		737											
1001197779408	The Alhambra Theatre	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/02/8a/3c/26/filename-img-0470-jpg.jpg	6817435	nadia	5		738											
1001197779408	The Alhambra Theatre	"Hotel,"	http://playfoursquare.s3.amazonaws.com/pix/11409755_YeKic5ZFC-TYIcl51sxpRdeK7zhJEF7ww70PTKzqQk8.jpg	6787801	nadia	8		739											
1001197779408	The Alhambra Theatre	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/12/41/c7/f5/img-20180119-wa0015-largejpg.jpg	6773648	nadia	10		740											
1001197779408	The Alhambra Theatre	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/03/15/62/ab/alhambra-theatre.jpg	6732339	nadia			741											
1001197779408	The Alhambra Theatre	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/14/85/32/fd/photo0jpg.jpg	6679155	nadia			742											
1001197779408	The Alhambra Theatre	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-o/15/03/93/0a/photo0jpg.jpg	6450700	nadia			743											
1001197779408	The Alhambra Theatre	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/15/03/93/0a/photo0jpg.jpg	6329633	nadia	7		744											
1001197779408	The Alhambra Theatre	"Hotel,"	"https://c.yell.com/t_bigSquare,f_auto/5d831df8-0398-448b-a985-9dfb3c5a9522_image_jpeg.jpg"	6239155	nadia			745											
1001197779408	The Alhambra Theatre	"Hotel,"	http://playfoursquare.s3.amazonaws.com/pix/1422982_MLwiNcKiDva4ZZ87CDtOn9AykXLUrB7C6fbyCIkgHpc.jpg	6184079	nadia	9		746											
1001197779408	The Alhambra Theatre	"Hotel,"	http://www.bing.com/th?id=AyoXlWBFzMAGEQw480x360&pid=Local	6025042	nadia			747											
1001197779408	The Alhambra Theatre	"Hotel,"	http://www.bing.com/th?id=A9lNhX1NllZa%2fwQ480x360&pid=Local	6025042	nadia			748											
1001197779408	The Alhambra Theatre	"Hotel,"	http://www.bing.com/th?id=A%2bQ4bwujZ2jLieQ480x360&pid=Local	6025042	nadia			749											
1001197946427	The Cottage Tea Room	"Hotel,"	http://bstatic.com/images/hotel/org/556/55656333.jpg	9948900	nadia	4		750											
1001197946427	The Cottage Tea Room	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-o/07/59/fb/4d/the-cottage-tea-room.jpg	9856794	nadia			751	exterior										
1001197946427	The Cottage Tea Room	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/07/59/fb/4d/the-cottage-tea-room.jpg	8431599	nadia	9		752	exterior										
1001197946427	The Cottage Tea Room	"Hotel,"	https://media-cdn.tripadvisor.com/media/photo-o/08/6c/93/1e/the-cottage-tea-room.jpg	7542726	nadia			753	exterior										
1001197946427	The Cottage Tea Room	"Hotel,"	https://bstatic.com/images/hotel/840x460/104/104746134.jpg	7507015	nadia			754											
1001197946427	The Cottage Tea Room	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-o/04/5d/da/b3/unbeatable-welcome.jpg	7494025	nadia			755											
1001197946427	The Cottage Tea Room	"Hotel,"	https://media-cdn.tripadvisor.com/media/photo-o/04/5d/da/b3/unbeatable-welcome.jpg	7494025	nadia			756											
1001197946427	The Cottage Tea Room	"Hotel,"	https://bstatic.com/images/hotel/840x460/556/55656333.jpg	7151788	nadia			757	exterior										
1001197946427	The Cottage Tea Room	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/0f/dd/82/fd/hag-dyke.jpg	7069981	nadia	8		758	mountain										
1001197946427	The Cottage Tea Room	"Hotel,"	https://media-cdn.tripadvisor.com/media/photo-o/0f/dd/82/fd/hag-dyke.jpg	7018938	nadia			759	mountain										
1001197946427	The Cottage Tea Room	"Hotel,"	http://bstatic.com/images/hotel/org/104/104743899.jpg	6981101	nadia			760											
1001197946427	The Cottage Tea Room	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/11/ab/67/2f/20171229-100414-largejpg.jpg	6910129	nadia			761											
1001197946427	The Cottage Tea Room	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-o/12/13/49/12/photo1jpg.jpg	6841470	nadia			762											
1001197946427	The Cottage Tea Room	"Hotel,"	https://media-cdn.tripadvisor.com/media/photo-o/12/13/49/12/photo1jpg.jpg	6841470	nadia			763											
1001197946427	The Cottage Tea Room	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-o/16/a4/fc/81/front-of-premises.jpg	6814424	nadia	2		764											
1001197946427	The Cottage Tea Room	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-o/12/13/49/13/photo2jpg.jpg	6559868	nadia			765	mountain										
1001197946427	The Cottage Tea Room	"Hotel,"	https://media-cdn.tripadvisor.com/media/photo-o/12/13/49/13/photo2jpg.jpg	6559868	nadia	5		766	mountain										
1001197946427	The Cottage Tea Room	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/12/13/49/13/photo2jpg.jpg	6559178	nadia			767	mountain										
1001197946427	The Cottage Tea Room	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/12/13/49/12/photo1jpg.jpg	6488484	nadia	6		768											
1001197946427	The Cottage Tea Room	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-o/11/ab/67/2f/20171229-100414-largejpg.jpg	6135800	nadia	1		769											
1001197946427	The Cottage Tea Room	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-o/0f/dd/83/18/the-cottage-tea-room.jpg	5779908	nadia			770	mountain										
1001197946427	The Cottage Tea Room	"Hotel,"	https://media-cdn.tripadvisor.com/media/photo-o/0f/dd/83/18/the-cottage-tea-room.jpg	5779908	nadia			771	mountain										
1001197946427	The Cottage Tea Room	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/0f/dd/83/18/the-cottage-tea-room.jpg	5773777	nadia	7		772	mountain										
1001197946427	The Cottage Tea Room	"Hotel,"	http://bstatic.com/images/hotel/org/560/56066409.jpg	3492047	nadia	3		773											
1001197946427	The Cottage Tea Room	"Hotel,"	https://bstatic.com/images/hotel/840x460/104/104743899.jpg	2918190	nadia			774											
1001197946427	The Cottage Tea Room	"Hotel,"	https://media-cdn.tripadvisor.com/media/photo-o/04/5d/da/f3/now-you-cant-beat-that.jpg	2640401	nadia	10		775											
1001197946427	The Cottage Tea Room	"Hotel,"	https://www.familiesonline.co.uk/images/default-source/user-generated-images/cafe_5.jpg	2639258	nadia		not reachable	776											
1001197946427	The Cottage Tea Room	"Hotel,"	http://bstatic.com/images/hotel/org/104/104746134.jpg	2607151	nadia			777											
1001197946427	The Cottage Tea Room	"Hotel,"	http://media-cdn.tripadvisor.com/media/photo-s/0f/dd/82/bf/just-walk-a-few-yards.jpg	2495925	nadia			778	mountain										
1001197946427	The Cottage Tea Room	"Hotel,"	https://media-cdn.tripadvisor.com/media/photo-o/0f/dd/82/bf/just-walk-a-few-yards.jpg	2202149	nadia			779	mountain										
1001229089602	Upwood Holiday Park	"Hotel,Attraction,"	http://media-cdn.tripadvisor.com/media/photo-s/13/06/ee/fd/holiday-hire-static-caravan.jpg	9944181	nadia			780											
1001229089602	Upwood Holiday Park	"Hotel,Attraction,"	"https://c.yell.com/t_bigSquare,f_auto/7220cb9e-7b35-4182-b846-2a83a5cd572c_image_jpeg.jpg"	9851455	nadia			781											
